config,a,s,b,n,K,seed,last,average,anchor_average,floor,estimated_exponent,estimated_intercept,predicted_saturation,measured_saturation,fitted_coordinates,anchor_fraction
slow-tail,2.4,1.5,2.0,2048,2048,0,0.011161807910304834,0.01119037949518921,0.04638616102177934,0.010614999370185474,0.6264831208072038,1.6125321158869628,118.34462206174666,182.90643664200704,23,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,1,1,0.0578203507305164,0.08265789704603996,0.08300158307241955,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,2,1,0.04187049890735251,0.06037191967997915,0.06099866714664553,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,4,1,0.03198354980098005,0.0446473625569471,0.04580480189157024,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,8,1,0.024830505351339204,0.033502928010378956,0.035808198587687745,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,16,1,0.019443902783461718,0.025864503901724258,0.029539486986931807,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,32,1,0.015869122730633935,0.020371480071862354,0.025613391897061494,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,64,1,0.013598599993703223,0.016566868613236353,0.023296431581721948,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,128,1,0.012144577606948391,0.014002365255677336,0.02203992588938733,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,256,1,0.011561406150178904,0.012474567026499697,0.021416161633921873,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,512,1,0.011268861313098575,0.0117021042663786,0.021118723823668445,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,1024,1,0.011236861651442163,0.011383228933141235,0.020991546417862203,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,2048,1,0.011221595181528009,0.011271225725976648,0.02094525721043257,0.010614999370185474,0.645979495687033,1.6785411211952892,128.54053714159292,176.77733218795998,24,0.0125732421875
slow-tail,2.4,1.5,2.0,2048,1,2,0.06117031955171866,0.08248098991252997,0.08411781008315858,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,2,2,0.06281647987728475,0.06264151425257534,0.06563938748383992,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,4,2,0.03429569259768024,0.0473870543459628,0.052785451281140254,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,8,2,0.0290394605237557,0.03650116865306995,0.04496527784113931,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,16,2,0.021860256843927655,0.02886965483930864,0.040459529079929765,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,32,2,0.01831234645555543,0.023048397069873792,0.03741978322557097,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,64,2,0.015323364961708615,0.0187973892088935,0.03539476198545451,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,128,2,0.014839930012261728,0.015888753610863386,0.0341503615798257,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,256,2,0.013099602692630472,0.014161834582127074,0.0334870320077775,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,512,2,0.012785774603037833,0.013262852212557135,0.03316338017989761,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,1024,2,0.012689030104144274,0.012862000593721334,0.03302518764518686,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,2048,2,0.012657579784424618,0.012715197170867791,0.032973550342824044,0.010614999370185474,0.6526451887570692,1.7020186440329539,132.1040891257366,509.60018266131397,24,0.0120849609375
slow-tail,2.4,1.5,2.0,2048,1,3,0.056341409343819406,0.07660920182586584,0.07957676511076052,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,2,3,0.04161234409249571,0.05756303365615273,0.062160764927792427,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,4,3,0.04528255434798551,0.04276099840135388,0.049193661245479414,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,8,3,0.024370259987929466,0.0327395250672685,0.040887519576322605,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,16,3,0.020510118327565864,0.025625797545533253,0.03553760114758675,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,32,3,0.015318206995719364,0.020069379668312286,0.03174603239540265,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,64,3,0.012798447442465123,0.01599449010522689,0.029230316422466075,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,128,3,0.011607233401097839,0.013333401759691757,0.027841909236486856,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,256,3,0.010777873699759691,0.011772720774458258,0.027160578503521254,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,512,3,0.01120284385867886,0.010976194570448515,0.026851346427236248,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,1024,3,0.01049826406593554,0.010646477038306918,0.026731737177284807,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,2048,3,0.010482749871635891,0.010532374394251946,0.026691751075883164,0.010614999370185474,0.6499074938022685,1.7039167761290013,129.12980681373426,131.51156381311998,25,0.011962890625
slow-tail,2.4,1.5,2.0,2048,1,4,0.0645322706760897,0.08225129124838805,0.08370463765996948,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,2,4,0.044997268042814155,0.06182478664678154,0.06424015714664302,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,4,4,0.07058444771652302,0.046549925595931595,0.05053356544340623,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,8,4,0.048179658952602865,0.03569474496625194,0.04161272639456158,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,16,4,0.021274325834304227,0.028013917012326014,0.03592253671140978,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,32,4,0.034395345126250795,0.02221537493671194,0.03231828412124391,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,64,4,0.014150167711144185,0.017796020069731574,0.030152643665516638,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,128,4,0.011885752033723164,0.014465293622188818,0.028890445814757592,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,256,4,0.011083278735176916,0.012359824830534617,0.02820391429478152,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,512,4,0.010781834263977289,0.011318367193044833,0.027880179345052793,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,1024,4,0.01077678703906181,0.01090041795360275,0.027745339933976963,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,2048,2048,4,0.010706312169743179,0.010755725589486531,0.027695372581880016,0.010614999370185474,0.6183444103875925,1.5889826801861935,113.87436322354851,187.25861298743183,21,0.0115966796875
slow-tail,2.4,1.5,2.0,4096,1,0,0.04421188074991331,0.06008040778488848,0.06175153016607871,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,2,0,0.036768682382538026,0.046017727945683824,0.04883768060788545,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,4,0,0.025451940364906986,0.0348613623951462,0.039285463801948584,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,8,0,0.0194101369746405,0.026049750390642598,0.0322526904758899,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,16,0,0.014910855234715099,0.019860078995568672,0.027477844775320413,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,32,0,0.01137464797002249,0.015314681691156212,0.024155773010930554,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,64,0,0.009323222940637543,0.012018711930872191,0.022010911517192075,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,128,0,0.007832733750360461,0.009675481769312948,0.0206746002160887,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,256,0,0.00722788797656669,0.008231187134980847,0.01993296093591696,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,512,0,0.007004453855416356,0.007451314422670359,0.01956455962758745,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,1024,0,0.0068998413855030005,0.007087201373161064,0.019400219947437975,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,2048,0,0.0068629834263162345,0.006935939352673155,0.019334568482325364,0.006688008024161137,0.6175038223829791,1.5874083284462577,173.8654954491985,239.50979949050625,39,0.020751953125
slow-tail,2.4,1.5,2.0,4096,1,1,0.04210785125439762,0.057789420475700334,0.06873394394149604,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,2,1,0.033767374042063814,0.04447714877966041,0.05720704252377761,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,4,1,0.026044746635513587,0.034167535086860566,0.04878565112340698,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,8,1,0.019558831782423302,0.026342271496780183,0.043157067198503006,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,16,1,0.015164443272203105,0.020470410515436126,0.03918541818975767,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,32,1,0.014194754355877724,0.016041594285531514,0.03638393445834242,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,64,1,0.010108039754497412,0.012802823573163192,0.0345123289402266,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,128,1,0.00975763874817458,0.010572615627694352,0.03334791473677247,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,256,1,0.008213355556872677,0.00917323686901603,0.03269142379773922,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,512,1,0.007921729508759419,0.008391585458260157,0.03236041591721641,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,1024,1,0.007863603596032491,0.00802844527817902,0.03221596839674205,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,2048,1,0.007841054851683252,0.007895483488332576,0.03216317654405385,0.006688008024161137,0.6191943760782799,1.5943736107182356,175.10369366679873,543.1535328938166,35,0.0201416015625
slow-tail,2.4,1.5,2.0,4096,1,2,0.043229434214341195,0.05826919310699328,0.0609969367072092,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,2,2,0.03557585421456572,0.044578394670240246,0.04923186944688828,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,4,2,0.026614763747116365,0.034491859699250504,0.0413906273762723,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,8,2,0.019401448859837068,0.026203864623227633,0.0353387894925383,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,16,2,0.01582213011255976,0.019892706126597392,0.03105435673318219,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,32,2,0.012821791034898136,0.015262968663153352,0.02792461771200724,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,64,2,0.010397117529686951,0.012012111361322565,0.02578228915726,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,128,2,0.008061917597463216,0.009824249479313407,0.024442685716677987,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,256,2,0.009786379380386467,0.00839538390837584,0.023664761153051682,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,512,2,0.0070391960614772965,0.007550278864506696,0.023254059088088558,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,1024,2,0.006929319523840612,0.007144531088296063,0.023070925536563053,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,2048,2,0.006912196308409878,0.006984729860516266,0.02300221370468351,0.006688008024161137,0.6068317918433509,1.5588176029167728,163.71142211162527,263.16015985026775,36,0.020751953125
slow-tail,2.4,1.5,2.0,4096,1,3,0.05335528097776828,0.060732094598585855,0.06118221036350617,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,2,3,0.034039821330862544,0.046626929359506915,0.04748650769164384,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,4,3,0.02429288535358405,0.03470900142087894,0.03626165747347186,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,8,3,0.02089812736225566,0.02565611376486079,0.02817568618575012,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,16,3,0.014530621137005865,0.019291444115733223,0.022805257338987125,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,32,3,0.011846381743088646,0.015099185715027635,0.019527508622897014,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,64,3,0.010388581172918824,0.012113419765556905,0.01752434072059571,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,128,3,0.00814428414499339,0.009964879269668266,0.016338334201598338,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,256,3,0.007403555173028706,0.008473720849530476,0.01566099798167427,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,512,3,0.0071314603403777295,0.007596153858266892,0.015312824760620616,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,1024,3,0.006986734648074923,0.007187844728613949,0.015161655138394863,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,2048,3,0.0069651031444824775,0.007032629060330721,0.015106011828524899,0.006688008024161137,0.620898221787987,1.5956696390223808,177.37293538401465,278.89422302520654,38,0.01904296875
slow-tail,2.4,1.5,2.0,4096,1,4,0.05251410590911578,0.05913217012096389,0.059969611387610734,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,2,4,0.04467767512296445,0.044629540581216404,0.04607187958588535,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,4,4,0.024706753001780324,0.034004340856340375,0.03656626321400992,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,8,4,0.0251620607782977,0.0260746053938106,0.030193801511979288,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,16,4,0.01506679321903987,0.020142177673102148,0.025963660968887782,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,32,4,0.01160720809134873,0.015596579551780605,0.022926590954405707,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,64,4,0.009799698678826687,0.012331335527036443,0.02081677298399828,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,128,4,0.008724070208644378,0.010213035136188797,0.019538513614516913,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,256,4,0.008215671129929282,0.00895942743454594,0.018908476231612903,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,512,4,0.007866380580909023,0.008268409671060798,0.018622782225512096,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,1024,4,0.007780226198895626,0.007936468732799188,0.018501270684215167,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,4096,2048,4,0.007741845382416451,0.00780391318509835,0.018454457853888277,0.006688008024161137,0.6155790786039184,1.555883247579141,176.5841437337817,465.5315824180465,32,0.016845703125
slow-tail,2.4,1.5,2.0,8192,1,0,0.033389781199393787,0.04532388528426102,0.04584978822776559,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,2,0,0.024174052939091358,0.0339332110672502,0.03500005219469639,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,4,0,0.018954628582147456,0.02536369597949278,0.02724048785129427,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,8,0,0.014477309560215746,0.019096262413565032,0.021974904166752317,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,16,0,0.010834864391795243,0.014561890105042897,0.01845785379030364,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,32,0,0.010851027128126115,0.01118607668492652,0.016006715982431505,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,64,0,0.0067066128599909715,0.00870183867434256,0.01429947847127666,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,128,0,0.006165483490586961,0.006890418261284274,0.013149685904916645,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,256,0,0.004731018310611186,0.005662284377329476,0.012454140502847193,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,512,0,0.004455254774551986,0.004923959457579566,0.012090118430396861,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,1024,0,0.004355053296596029,0.004551834295354946,0.011923159104439621,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,2048,0,0.004328989442510592,0.004398066649807155,0.011856436752501807,0.00421360794668283,0.6101485569518217,1.56312457266201,255.7778042474155,366.5703697232488,56,0.0323486328125
slow-tail,2.4,1.5,2.0,8192,1,1,0.031217773259716124,0.043319006743668016,0.04405856114499046,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,2,1,0.023786912234864652,0.03302483551677292,0.03441092497678673,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,4,1,0.024256334153685763,0.025357538826989948,0.02761762649784162,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,8,1,0.014087130804449448,0.01949867242680197,0.022647137439367297,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,16,1,0.011004144605887653,0.01498682144189385,0.019003449807107272,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,32,1,0.008773916322812757,0.011612314611580618,0.016398731108225297,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,64,1,0.0071936456187658305,0.00918611379941784,0.014681478551695805,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,128,1,0.006033932769967784,0.007423418694675838,0.01359073021316421,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,256,1,0.006980255699376339,0.006168441204299873,0.012922048681769743,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,512,1,0.004862854791067922,0.005380402422813955,0.012553181202048786,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,1024,1,0.004760552244032702,0.004976202231698843,0.012381368236782415,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
slow-tail,2.4,1.5,2.0,8192,2048,1,0.004793637268750827,0.004806801142613598,0.012314510080113722,0.00421360794668283,0.6096830524819156,1.5750555080508053,251.68632235465086,618.5494147087912,56,0.030029296875
