mu,n,K,seed,protocol,last,average,floor
0.75,2048,128,3,reshuffle,0.014050092747491316,0.014134775071664153,0.012859312269799559
0.75,2048,256,3,reshuffle,0.014049232508239844,0.014068970125228814,0.012859312269799559
0.75,2048,1,3,cyclic,0.03370795684219795,0.04855656963966399,0.012859312269799559
0.75,2048,2,3,cyclic,0.02575622816131938,0.035319947112559764,0.012859312269799559
0.75,2048,4,3,cyclic,0.020421828621526753,0.02671830923593001,0.012859312269799559
0.75,2048,8,3,cyclic,0.01681142931997851,0.020999897066551552,0.012859312269799559
0.75,2048,16,3,cyclic,0.01488037976002589,0.017293484672355315,0.012859312269799559
0.75,2048,32,3,cyclic,0.014204315737542595,0.015256879688335334,0.012859312269799559
0.75,2048,64,3,cyclic,0.014066648437671308,0.014411694714327657,0.012859312269799559
0.75,2048,128,3,cyclic,0.01405029695096376,0.014143550790349511,0.012859312269799559
0.75,2048,256,3,cyclic,0.014049234121383718,0.014071041480305416,0.012859312269799559
0.75,2048,1,4,with_replacement,0.03640541053088772,0.05242952835921053,0.012859312269799559
0.75,2048,2,4,with_replacement,0.02815590415825155,0.03735633349843556,0.012859312269799559
0.75,2048,4,4,with_replacement,0.01993032920073077,0.027360507073217917,0.012859312269799559
0.75,2048,8,4,with_replacement,0.015405408947041213,0.02070730180492906,0.012859312269799559
0.75,2048,16,4,with_replacement,0.013602249354355177,0.016483001391996904,0.012859312269799559
0.75,2048,32,4,with_replacement,0.012974265639204367,0.014232404826680338,0.012859312269799559
0.75,2048,64,4,with_replacement,0.012727431201753306,0.013231455973362383,0.012859312269799559
0.75,2048,128,4,with_replacement,0.012660705708290022,0.012837118064856832,0.012859312269799559
0.75,2048,256,4,with_replacement,0.01265085114318602,0.012705205526964252,0.012859312269799559
0.75,2048,1,4,reshuffle,0.034834590684180725,0.0505117054565311,0.012859312269799559
0.75,2048,2,4,reshuffle,0.04141697948157171,0.036126386023957284,0.012859312269799559
0.75,2048,4,4,reshuffle,0.024056067414085253,0.026419560633927107,0.012859312269799559
0.75,2048,8,4,reshuffle,0.015369721857835,0.020162564209746225,0.012859312269799559
0.75,2048,16,4,reshuffle,0.013602593589710993,0.016246840031228463,0.012859312269799559
0.75,2048,32,4,reshuffle,0.01288074885328466,0.014128692670625125,0.012859312269799559
0.75,2048,64,4,reshuffle,0.012692681522372944,0.013173282562372119,0.012859312269799559
0.75,2048,128,4,reshuffle,0.012659295159917709,0.01281409404526529,0.012859312269799559
0.75,2048,256,4,reshuffle,0.012650317705970011,0.01269732905236896,0.012859312269799559
0.75,2048,1,4,cyclic,0.03328687828374838,0.05221124571296778,0.012859312269799559
0.75,2048,2,4,cyclic,0.02496477469679226,0.037559738723355544,0.012859312269799559
0.75,2048,4,4,cyclic,0.018988522245445307,0.027530403155760032,0.012859312269799559
0.75,2048,8,4,cyclic,0.015333808667499248,0.020704427921137948,0.012859312269799559
0.75,2048,16,4,cyclic,0.013564482191587188,0.016478595268747863,0.012859312269799559
0.75,2048,32,4,cyclic,0.012911457887364901,0.014222160586361977,0.012859312269799559
0.75,2048,64,4,cyclic,0.012699803606695615,0.013212962129445345,0.012859312269799559
0.75,2048,128,4,cyclic,0.012655927611078388,0.01282618107418013,0.012859312269799559
0.75,2048,256,4,cyclic,0.012649816612248396,0.012699577556081712,0.012859312269799559
0.75,2048,1,5,with_replacement,0.040013365944447626,0.051115859968545715,0.012859312269799559
0.75,2048,2,5,with_replacement,0.028761788793899744,0.03844781791139612,0.012859312269799559
0.75,2048,4,5,with_replacement,0.020494247632420037,0.02893353584313091,0.012859312269799559
0.75,2048,8,5,with_replacement,0.01588316942596041,0.021618338132753028,0.012859312269799559
0.75,2048,16,5,with_replacement,0.013018307509508546,0.01651796593856498,0.012859312269799559
0.75,2048,32,5,with_replacement,0.01226735891219607,0.01372966419802251,0.012859312269799559
0.75,2048,64,5,with_replacement,0.012027574104554493,0.012541232455134404,0.012859312269799559
0.75,2048,128,5,with_replacement,0.01200445999787956,0.012147007269671333,0.012859312269799559
0.75,2048,256,5,with_replacement,0.012002356122423452,0.012038888944422566,0.012859312269799559
0.75,2048,1,5,reshuffle,0.035796601445757234,0.04550844504915519,0.012859312269799559
0.75,2048,2,5,reshuffle,0.0457087795326945,0.03373581385207294,0.012859312269799559
0.75,2048,4,5,reshuffle,0.01996868665160483,0.025470023957865837,0.012859312269799559
0.75,2048,8,5,reshuffle,0.014662757722169881,0.01965768557097889,0.012859312269799559
0.75,2048,16,5,reshuffle,0.012944704812113808,0.015674725621702926,0.012859312269799559
0.75,2048,32,5,reshuffle,0.012119803161459042,0.013428910974649938,0.012859312269799559
0.75,2048,64,5,reshuffle,0.012102964183699,0.012445452622047552,0.012859312269799559
0.75,2048,128,5,reshuffle,0.012003611538430875,0.012121581929151705,0.012859312269799559
0.75,2048,256,5,reshuffle,0.012002383591789264,0.0120324334520522,0.012859312269799559
0.75,2048,1,5,cyclic,0.1771911064742945,0.04763708461305508,0.012859312269799559
0.75,2048,2,5,cyclic,0.07899385510755534,0.03453646144945199,0.012859312269799559
0.75,2048,4,5,cyclic,0.034796297555145454,0.025834451504264805,0.012859312269799559
0.75,2048,8,5,cyclic,0.018432000319183843,0.019790787449087077,0.012859312269799559
0.75,2048,16,5,cyclic,0.013579110775787,0.01575025110560879,0.012859312269799559
0.75,2048,32,5,cyclic,0.012180970595795801,0.013444184704316514,0.012859312269799559
0.75,2048,64,5,cyclic,0.01201142069255003,0.012443781100521918,0.012859312269799559
0.75,2048,128,5,cyclic,0.012002823728308172,0.012119480616094639,0.012859312269799559
0.75,2048,256,5,cyclic,0.01200232249044577,0.012031487974863916,0.012859312269799559
0.75,2048,1,6,with_replacement,0.04033309942906836,0.05287920785419546,0.012859312269799559
0.75,2048,2,6,with_replacement,0.031787867638102985,0.03894645664669549,0.012859312269799559
0.75,2048,4,6,with_replacement,0.020893199080745342,0.029397056502906374,0.012859312269799559
0.75,2048,8,6,with_replacement,0.016297949659169527,0.022180573154051877,0.012859312269799559
0.75,2048,16,6,with_replacement,0.014527946434784705,0.01755668984066453,0.012859312269799559
0.75,2048,32,6,with_replacement,0.01355537567189943,0.015006950933570571,0.012859312269799559
0.75,2048,64,6,with_replacement,0.013481945273742479,0.013895047544176635,0.012859312269799559
0.75,2048,128,6,with_replacement,0.013378564901001302,0.013516012740925405,0.012859312269799559
0.75,2048,256,6,with_replacement,0.013351666203291267,0.013396424287535612,0.012859312269799559
0.75,2048,1,6,reshuffle,0.03342296215655371,0.050932819796313644,0.012859312269799559
0.75,2048,2,6,reshuffle,0.026447854351460635,0.03655681718120103,0.012859312269799559
0.75,2048,4,6,reshuffle,0.019882787758292053,0.02734347602213791,0.012859312269799559
0.75,2048,8,6,reshuffle,0.017744893565734172,0.021172505085985914,0.012859312269799559
0.75,2048,16,6,reshuffle,0.014173937859895978,0.017116247394310384,0.012859312269799559
0.75,2048,32,6,reshuffle,0.013514273841442347,0.014816660073536407,0.012859312269799559
0.75,2048,64,6,reshuffle,0.013399837138291064,0.013829721431643916,0.012859312269799559
0.75,2048,128,6,reshuffle,0.013355994435365446,0.013493653364512737,0.012859312269799559
0.75,2048,256,6,reshuffle,0.013351091537170396,0.013389824188652106,0.012859312269799559
0.75,2048,1,6,cyclic,0.034830155270174704,0.050790530373271,0.012859312269799559
0.75,2048,2,6,cyclic,0.025714266357648907,0.03735286111952853,0.012859312269799559
0.75,2048,4,6,cyclic,0.019858324310960917,0.027706070942630633,0.012859312269799559
0.75,2048,8,6,cyclic,0.01619319760438959,0.02128281277556511,0.012859312269799559
0.75,2048,16,6,cyclic,0.01416656478967697,0.017198897746258306,0.012859312269799559
0.75,2048,32,6,cyclic,0.013507636035560181,0.01486840898979574,0.012859312269799559
0.75,2048,64,6,cyclic,0.0133835305795563,0.01385067904239026,0.012859312269799559
0.75,2048,128,6,cyclic,0.013355781327069556,0.013501819603555574,0.012859312269799559
0.75,2048,256,6,cyclic,0.013351126652560606,0.013393222345788483,0.012859312269799559
0.75,2048,1,7,with_replacement,0.04646653801295887,0.04967533664877528,0.012859312269799559
0.75,2048,2,7,with_replacement,0.025742852122485654,0.03606271954747028,0.012859312269799559
0.75,2048,4,7,with_replacement,0.021046935423044925,0.026789851977215024,0.012859312269799559
0.75,2048,8,7,with_replacement,0.016902096271397053,0.020796912543077264,0.012859312269799559
0.75,2048,16,7,with_replacement,0.0138185919137592,0.016857759742972142,0.012859312269799559
0.75,2048,32,7,with_replacement,0.01309650946192069,0.014445001198060407,0.012859312269799559
0.75,2048,64,7,with_replacement,0.01287846925684544,0.013329244904109333,0.012859312269799559
0.75,2048,128,7,with_replacement,0.012755209544400464,0.012925910081613472,0.012859312269799559
0.75,2048,256,7,with_replacement,0.01274869693712642,0.01279867536232007,0.012859312269799559
0.75,2048,1,7,reshuffle,0.0346491622349016,0.05196946751660011,0.012859312269799559
0.75,2048,2,7,reshuffle,0.03139451854789923,0.036874977832814744,0.012859312269799559
0.75,2048,4,7,reshuffle,0.01917211293006604,0.026903438505201663,0.012859312269799559
0.75,2048,8,7,reshuffle,0.015670952564586928,0.020479557123867863,0.012859312269799559
0.75,2048,16,7,reshuffle,0.013677681726753935,0.01654222591620609,0.012859312269799559
0.75,2048,32,7,reshuffle,0.012970606600440235,0.014292820840578,0.012859312269799559
0.75,2048,64,7,reshuffle,0.01278391159796658,0.013267734480573553,0.012859312269799559
0.75,2048,128,7,reshuffle,0.012752541531208273,0.012904653792218385,0.012859312269799559
0.75,2048,256,7,reshuffle,0.012748560946417185,0.012792349636456516,0.012859312269799559
0.75,2048,1,7,cyclic,0.038606647979203365,0.05297671799499607,0.012859312269799559
0.75,2048,2,7,cyclic,0.02711520830124335,0.037002873698444134,0.012859312269799559
0.75,2048,4,7,cyclic,0.020217976032938123,0.026749054131255633,0.012859312269799559
0.75,2048,8,7,cyclic,0.01574800568162043,0.020425575337128368,0.012859312269799559
0.75,2048,16,7,cyclic,0.01366015458244365,0.01649171495554076,0.012859312269799559
0.75,2048,32,7,cyclic,0.012983374722503317,0.014264897857600866,0.012859312269799559
0.75,2048,64,7,cyclic,0.012792871148928605,0.01326556607674653,0.012859312269799559
0.75,2048,128,7,cyclic,0.012755036954643287,0.012907761846381318,0.012859312269799559
0.75,2048,256,7,cyclic,0.012749112040545404,0.012795119042374433,0.012859312269799559
0.75,2048,1,8,with_replacement,0.038667644838801266,0.055626432984341924,0.012859312269799559
0.75,2048,2,8,with_replacement,0.02732915250705452,0.039794443351899765,0.012859312269799559
0.75,2048,4,8,with_replacement,0.018942075624176616,0.028401388528001906,0.012859312269799559
0.75,2048,8,8,with_replacement,0.01520341300400069,0.02070130108737675,0.012859312269799559
0.75,2048,16,8,with_replacement,0.012794756230676906,0.016011085281406285,0.012859312269799559
0.75,2048,32,8,with_replacement,0.012119594166080465,0.0134865355029636,0.012859312269799559
0.75,2048,64,8,with_replacement,0.012080238209473338,0.012435850421464478,0.012859312269799559
0.75,2048,128,8,with_replacement,0.012049696996736163,0.012108057305615934,0.012859312269799559
0.75,2048,256,8,with_replacement,0.011995220605519477,0.012021338567981694,0.012859312269799559
0.75,2048,1,8,reshuffle,0.03549176675721203,0.05019243971417604,0.012859312269799559
0.75,2048,2,8,reshuffle,0.03309279364578172,0.03731113624679512,0.012859312269799559
0.75,2048,4,8,reshuffle,0.019980310373231468,0.027317322574991046,0.012859312269799559
0.75,2048,8,8,reshuffle,0.015356989613585392,0.020082039690148833,0.012859312269799559
0.75,2048,16,8,reshuffle,0.01265069227891863,0.015653868667418976,0.012859312269799559
0.75,2048,32,8,reshuffle,0.012317135304733889,0.013339628316121156,0.012859312269799559
0.75,2048,64,8,reshuffle,0.012739070562160072,0.012390578689806728,0.012859312269799559
0.75,2048,128,8,reshuffle,0.011996106913292951,0.012095725033835424,0.012859312269799559
0.75,2048,256,8,reshuffle,0.011994880807405916,0.012018161503077027,0.012859312269799559
0.75,2048,1,8,cyclic,0.03538782975905507,0.053994050004770915,0.012859312269799559
0.75,2048,2,8,cyclic,0.025137830292169407,0.03837120727959436,0.012859312269799559
0.75,2048,4,8,cyclic,0.018255451400127572,0.027483434154898928,0.012859312269799559
0.75,2048,8,8,cyclic,0.014485434155488435,0.020104271451486536,0.012859312269799559
0.75,2048,16,8,cyclic,0.01267600335693281,0.01566786789613637,0.012859312269799559
0.75,2048,32,8,cyclic,0.012096961728792557,0.013352413572506749,0.012859312269799559
0.75,2048,64,8,cyclic,0.012007042533426321,0.012397263499606367,0.012859312269799559
0.75,2048,128,8,cyclic,0.011996302652020958,0.01209859807756046,0.012859312269799559
0.75,2048,256,8,cyclic,0.0119947101088076,0.012019266338998724,0.012859312269799559
0.75,2048,1,9,with_replacement,0.038559408046715586,0.0552083484524947,0.012859312269799559
0.75,2048,2,9,with_replacement,0.03282415298341181,0.041249605431392306,0.012859312269799559
0.75,2048,4,9,with_replacement,0.022161291892117557,0.03101539864951383,0.012859312269799559
0.75,2048,8,9,with_replacement,0.018013209586884724,0.023680999690847745,0.012859312269799559
0.75,2048,16,9,with_replacement,0.017224530260108013,0.019030615475919933,0.012859312269799559
0.75,2048,32,9,with_replacement,0.015584903745335443,0.016393760856407136,0.012859312269799559
0.75,2048,64,9,with_replacement,0.014801163161271511,0.01527810562501667,0.012859312269799559
0.75,2048,128,9,with_replacement,0.014773941564653923,0.014910521067730095,0.012859312269799559
0.75,2048,256,9,with_replacement,0.014773059586104548,0.014807850633118493,0.012859312269799559
0.75,2048,1,9,reshuffle,0.05859436171135588,0.052049964969379116,0.012859312269799559
0.75,2048,2,9,reshuffle,0.02700902542481425,0.03832335612167614,0.012859312269799559
0.75,2048,4,9,reshuffle,0.028762537739474858,0.029065859426449576,0.012859312269799559
0.75,2048,8,9,reshuffle,0.020287509751638996,0.022579873903426088,0.012859312269799559
0.75,2048,16,9,reshuffle,0.015687869898728377,0.018425710772555903,0.012859312269799559
0.75,2048,32,9,reshuffle,0.014981734632664922,0.01616068388859971,0.012859312269799559
0.75,2048,64,9,reshuffle,0.014792132979974216,0.01520397816668258,0.012859312269799559
0.75,2048,128,9,reshuffle,0.014774469440999033,0.014890364670811614,0.012859312269799559
0.75,2048,256,9,reshuffle,0.014772988621565397,0.014802701535947123,0.012859312269799559
0.75,2048,1,9,cyclic,0.14903227327014426,0.05308959655212566,0.012859312269799559
0.75,2048,2,9,cyclic,0.061961493180938534,0.0387767987024611,0.012859312269799559
0.75,2048,4,9,cyclic,0.02981083856911203,0.02919063777299964,0.012859312269799559
0.75,2048,8,9,cyclic,0.01878667872983332,0.02267567296996026,0.012859312269799559
0.75,2048,16,9,cyclic,0.015668961570664837,0.018509549031234838,0.012859312269799559
0.75,2048,32,9,cyclic,0.014988067471838994,0.01621781792020018,0.012859312269799559
0.75,2048,64,9,cyclic,0.01481775642868363,0.015232279081434753,0.012859312269799559
0.75,2048,128,9,cyclic,0.014777072872040558,0.014900824970376841,0.012859312269799559
0.75,2048,256,9,cyclic,0.014773031574440309,0.014805650355283856,0.012859312269799559
1.0,2048,1,0,with_replacement,0.03405997296033098,0.04971229050148289,0.010615239454383585
1.0,2048,2,0,with_replacement,0.02815476514024364,0.03677437470832145,0.010615239454383585
1.0,2048,4,0,with_replacement,0.02305875079194772,0.028105101502780998,0.010615239454383585
1.0,2048,8,0,with_replacement,0.019381286739676824,0.02143742897546091,0.010615239454383585
1.0,2048,16,0,with_replacement,0.012693379149566423,0.016464422102881425,0.010615239454383585
1.0,2048,32,0,with_replacement,0.011536370654247431,0.013383338437869053,0.010615239454383585
1.0,2048,64,0,with_replacement,0.011298548651748569,0.011913391766085447,0.010615239454383585
1.0,2048,128,0,with_replacement,0.011172609106785214,0.011381619059998323,0.010615239454383585
1.0,2048,256,0,with_replacement,0.011168724862362587,0.011223792610796899,0.010615239454383585
1.0,2048,1,0,reshuffle,0.035583712024834575,0.0505885856302198,0.010615239454383585
1.0,2048,2,0,reshuffle,0.027692461905249783,0.037343645946267726,0.010615239454383585
1.0,2048,4,0,reshuffle,0.02068064391973809,0.028061774979840165,0.010615239454383585
1.0,2048,8,0,reshuffle,0.015962515248246052,0.021221468868043568,0.010615239454383585
1.0,2048,16,0,reshuffle,0.012914374075210221,0.016280965620412938,0.010615239454383585
1.0,2048,32,0,reshuffle,0.011657969263728881,0.013273066634705092,0.010615239454383585
1.0,2048,64,0,reshuffle,0.01126828395939189,0.011867411072652479,0.010615239454383585
1.0,2048,128,0,reshuffle,0.011194948717782099,0.011366977269494755,0.010615239454383585
1.0,2048,256,0,reshuffle,0.011168586838980539,0.011219934146729131,0.010615239454383585
1.0,2048,1,0,cyclic,0.04074782724928192,0.050150433502635074,0.010615239454383585
1.0,2048,2,0,cyclic,0.029480974636855034,0.037247807521355515,0.010615239454383585
1.0,2048,4,0,cyclic,0.021602863452932792,0.027929523158864086,0.010615239454383585
1.0,2048,8,0,cyclic,0.0159899086219983,0.021100077623563435,0.010615239454383585
1.0,2048,16,0,cyclic,0.012746786764108857,0.016250408090826493,0.010615239454383585
1.0,2048,32,0,cyclic,0.011476974700960318,0.013291394534632774,0.010615239454383585
1.0,2048,64,0,cyclic,0.011217968922797498,0.011880633796380907,0.010615239454383585
1.0,2048,128,0,cyclic,0.011176803361980986,0.011371160436704336,0.010615239454383585
1.0,2048,256,0,cyclic,0.011168592739783939,0.011221211806937692,0.010615239454383585
1.0,2048,1,1,with_replacement,0.04278194691023902,0.05556515571271945,0.010615239454383585
1.0,2048,2,1,with_replacement,0.028812320909258466,0.03970130325530579,0.010615239454383585
1.0,2048,4,1,with_replacement,0.02118900642511589,0.029299364414499547,0.010615239454383585
1.0,2048,8,1,with_replacement,0.01637312932272763,0.021991848420552466,0.010615239454383585
1.0,2048,16,1,with_replacement,0.013611190985270754,0.01717097669596648,0.010615239454383585
1.0,2048,32,1,with_replacement,0.01206751513501313,0.014130673596593743,0.010615239454383585
1.0,2048,64,1,with_replacement,0.011685936050282134,0.01252082876522169,0.010615239454383585
1.0,2048,128,1,with_replacement,0.011623104282607351,0.011882227195916325,0.010615239454383585
1.0,2048,256,1,with_replacement,0.011604059116279883,0.0116810522773331,0.010615239454383585
1.0,2048,1,1,reshuffle,0.03490965543697329,0.05187775501018693,0.010615239454383585
1.0,2048,2,1,reshuffle,0.02607849404852237,0.03747046228775589,0.010615239454383585
1.0,2048,4,1,reshuffle,0.020677050233667976,0.027644017941915944,0.010615239454383585
1.0,2048,8,1,reshuffle,0.018943041726863105,0.02107717861404597,0.010615239454383585
1.0,2048,16,1,reshuffle,0.013482696841151706,0.016627255128912822,0.010615239454383585
1.0,2048,32,1,reshuffle,0.011989020688796447,0.013843236428860203,0.010615239454383585
1.0,2048,64,1,reshuffle,0.011764963099924381,0.012397863414284418,0.010615239454383585
1.0,2048,128,1,reshuffle,0.012028274278852643,0.011844528227809214,0.010615239454383585
1.0,2048,256,1,reshuffle,0.011603468548631472,0.011670949557523137,0.010615239454383585
1.0,2048,1,1,cyclic,0.04338238932222372,0.05152291897517869,0.010615239454383585
1.0,2048,2,1,cyclic,0.03467724458881278,0.03749981932900074,0.010615239454383585
1.0,2048,4,1,cyclic,0.027391968631743997,0.027701336442244914,0.010615239454383585
1.0,2048,8,1,cyclic,0.02058320045350497,0.021171107680813903,0.010615239454383585
1.0,2048,16,1,cyclic,0.015548659630610065,0.016729611934334043,0.010615239454383585
1.0,2048,32,1,cyclic,0.013067653803936421,0.013894409489043752,0.010615239454383585
1.0,2048,64,1,cyclic,0.012079893494397321,0.012422987468544219,0.010615239454383585
1.0,2048,128,1,cyclic,0.011683002024943155,0.01185331091990865,0.010615239454383585
1.0,2048,256,1,cyclic,0.01160588682358542,0.011673183233522485,0.010615239454383585
1.0,2048,1,2,with_replacement,0.038957763445417966,0.053493738899666306,0.010615239454383585
1.0,2048,2,2,with_replacement,0.027192254649043054,0.038184967142305064,0.010615239454383585
1.0,2048,4,2,with_replacement,0.022717299767610867,0.0272236960377201,0.010615239454383585
1.0,2048,8,2,with_replacement,0.014779977981900946,0.019791749902334566,0.010615239454383585
1.0,2048,16,2,with_replacement,0.012750130014098528,0.015285038237373665,0.010615239454383585
1.0,2048,32,2,with_replacement,0.011404509776416646,0.012784731376640785,0.010615239454383585
1.0,2048,64,2,with_replacement,0.010962716335203534,0.01157659848886692,0.010615239454383585
1.0,2048,128,2,with_replacement,0.010923514054397721,0.011114640209306602,0.010615239454383585
1.0,2048,256,2,with_replacement,0.010917843054252183,0.010971949487480074,0.010615239454383585
1.0,2048,1,2,reshuffle,0.03480982782569006,0.048029785600596626,0.010615239454383585
1.0,2048,2,2,reshuffle,0.02330003133851257,0.034867414988189085,0.010615239454383585
1.0,2048,4,2,reshuffle,0.01763366002364446,0.025351001947486115,0.010615239454383585
1.0,2048,8,2,reshuffle,0.01424889172381814,0.018968278882715774,0.010615239454383585
1.0,2048,16,2,reshuffle,0.01204536797893668,0.014955870459192071,0.010615239454383585
1.0,2048,32,2,reshuffle,0.011354239201235657,0.012646500480357538,0.010615239454383585
1.0,2048,64,2,reshuffle,0.011313751554914507,0.01152340935681152,0.010615239454383585
1.0,2048,128,2,reshuffle,0.01092165535904922,0.011097328124567747,0.010615239454383585
1.0,2048,256,2,reshuffle,0.01091776828819705,0.010967045193986455,0.010615239454383585
1.0,2048,1,2,cyclic,0.060773214300149966,0.04971885111866433,0.010615239454383585
1.0,2048,2,2,cyclic,0.04771560426448357,0.03585296821992569,0.010615239454383585
1.0,2048,4,2,cyclic,0.03718915160505288,0.02582932378281232,0.010615239454383585
1.0,2048,8,2,cyclic,0.02743786709728369,0.01919463473426778,0.010615239454383585
1.0,2048,16,2,cyclic,0.01826692413996322,0.01506551431562877,0.010615239454383585
1.0,2048,32,2,cyclic,0.012567016850641042,0.012701985227529116,0.010615239454383585
1.0,2048,64,2,cyclic,0.011041851465251645,0.011552427330003378,0.010615239454383585
1.0,2048,128,2,cyclic,0.010922520811784197,0.011109455878612748,0.010615239454383585
1.0,2048,256,2,cyclic,0.010917814229242257,0.010970824746697186,0.010615239454383585
1.0,2048,1,3,with_replacement,0.035312885582327626,0.05329827480703252,0.010615239454383585
1.0,2048,2,3,with_replacement,0.027859019397291112,0.03767937881728867,0.010615239454383585
1.0,2048,4,3,with_replacement,0.02149096000949905,0.027408305373608447,0.010615239454383585
1.0,2048,8,3,with_replacement,0.01733326658349552,0.021182143145853836,0.010615239454383585
1.0,2048,16,3,with_replacement,0.013692408692834527,0.016896542801759,0.010615239454383585
1.0,2048,32,3,with_replacement,0.012642588028209497,0.014271271534786812,0.010615239454383585
1.0,2048,64,3,with_replacement,0.012283654258611037,0.012947787920052708,0.010615239454383585
1.0,2048,128,3,with_replacement,0.012237995939060489,0.012444667908553206,0.010615239454383585
1.0,2048,256,3,with_replacement,0.01222824536968448,0.012287438482327532,0.010615239454383585
1.0,2048,1,3,reshuffle,0.037631969119374165,0.0502272170354168,0.010615239454383585
1.0,2048,2,3,reshuffle,0.025453394690346177,0.03558996220980514,0.010615239454383585
1.0,2048,4,3,reshuffle,0.019789874684506256,0.026500649249867943,0.010615239454383585
1.0,2048,8,3,reshuffle,0.019504270814543652,0.02050632156067041,0.010615239454383585
1.0,2048,16,3,reshuffle,0.013442244428604823,0.016487175045640443,0.010615239454383585
1.0,2048,32,3,reshuffle,0.012543834591605896,0.014046711633508171,0.010615239454383585
1.0,2048,64,3,reshuffle,0.012549395124467674,0.012860468792199608,0.010615239454383585
1.0,2048,128,3,reshuffle,0.01223604787043215,0.012417953745672344,0.010615239454383585
1.0,2048,256,3,reshuffle,0.012227853481244992,0.012279668724747726,0.010615239454383585
1.0,2048,1,3,cyclic,0.0380654078268728,0.05062430230511311,0.010615239454383585
1.0,2048,2,3,cyclic,0.02997773459467158,0.03581665838374925,0.010615239454383585
1.0,2048,4,3,cyclic,0.02448345116432165,0.02656427037845848,0.010615239454383585
1.0,2048,8,3,cyclic,0.020330577118255293,0.02048253150211853,0.010615239454383585
1.0,2048,16,3,cyclic,0.017406533638856886,0.016450003660537307,0.010615239454383585
1.0,2048,32,3,cyclic,0.015358158360457301,0.014033374882122706,0.010615239454383585
1.0,2048,64,3,cyclic,0.013742426157297273,0.01285729537701146,0.010615239454383585
1.0,2048,128,3,cyclic,0.012624455851304214,0.012416658409694113,0.010615239454383585
1.0,2048,256,3,cyclic,0.012255453035348517,0.012279107294989409,0.010615239454383585
1.0,2048,1,4,with_replacement,0.03569981612769226,0.0513824902942648,0.010615239454383585
1.0,2048,2,4,with_replacement,0.028829872166407183,0.03769456515929539,0.010615239454383585
1.0,2048,4,4,with_replacement,0.020563623490100925,0.02697452883902335,0.010615239454383585
1.0,2048,8,4,with_replacement,0.014196081408612365,0.01971424630975834,0.010615239454383585
1.0,2048,16,4,with_replacement,0.012008215848655166,0.015159360154495514,0.010615239454383585
1.0,2048,32,4,with_replacement,0.011107618194512982,0.01252004553538994,0.010615239454383585
1.0,2048,64,4,with_replacement,0.010465714076593798,0.011180907975216802,0.010615239454383585
1.0,2048,128,4,with_replacement,0.010398648041838732,0.010645301229031805,0.010615239454383585
1.0,2048,256,4,with_replacement,0.010392363037477096,0.010467009970992171,0.010615239454383585
1.0,2048,1,4,reshuffle,0.049443693920460156,0.048077510402447766,0.010615239454383585
1.0,2048,2,4,reshuffle,0.08867263358494692,0.03425902598911993,0.010615239454383585
1.0,2048,4,4,reshuffle,0.017943163974601325,0.02534977790598396,0.010615239454383585
1.0,2048,8,4,reshuffle,0.02000376121561137,0.019041683761706712,0.010615239454383585
1.0,2048,16,4,reshuffle,0.015611840908158951,0.01491990020182136,0.010615239454383585
1.0,2048,32,4,reshuffle,0.010821850247733994,0.012421051720072266,0.010615239454383585
1.0,2048,64,4,reshuffle,0.01045238376239587,0.011144005899026553,0.010615239454383585
1.0,2048,128,4,reshuffle,0.010411421887694637,0.010626965758587813,0.010615239454383585
1.0,2048,256,4,reshuffle,0.010392408918119045,0.010459125957084422,0.010615239454383585
1.0,2048,1,4,cyclic,0.05816669959712625,0.047726208483038685,0.010615239454383585
1.0,2048,2,4,cyclic,0.03683618379735438,0.03480630027066187,0.010615239454383585
1.0,2048,4,4,cyclic,0.021983419551274332,0.025667061316491865,0.010615239454383585
1.0,2048,8,4,cyclic,0.01486146519159316,0.019259125764018954,0.010615239454383585
1.0,2048,16,4,cyclic,0.012048949338350481,0.015002228345505013,0.010615239454383585
1.0,2048,32,4,cyclic,0.010888949424131414,0.012446276557347001,0.010615239454383585
1.0,2048,64,4,cyclic,0.010504660482886901,0.011150281875247178,0.010615239454383585
1.0,2048,128,4,cyclic,0.010404237213059135,0.010630443677291402,0.010615239454383585
1.0,2048,256,4,cyclic,0.010392329153637941,0.010460910812564825,0.010615239454383585
1.0,2048,1,5,with_replacement,0.03715113408788831,0.052650930939909364,0.010615239454383585
1.0,2048,2,5,with_replacement,0.024255223642107002,0.036301520969293136,0.010615239454383585
1.0,2048,4,5,with_replacement,0.020142528191961627,0.02610338541737333,0.010615239454383585
1.0,2048,8,5,with_replacement,0.015412727820503319,0.019846276009226706,0.010615239454383585
1.0,2048,16,5,with_replacement,0.013307694450862599,0.01575541177919437,0.010615239454383585
1.0,2048,32,5,with_replacement,0.011636805305933494,0.013242493537881123,0.010615239454383585
1.0,2048,64,5,with_replacement,0.011374829613819519,0.011983131274469563,0.010615239454383585
1.0,2048,128,5,with_replacement,0.011312657231052514,0.01150716676582523,0.010615239454383585
1.0,2048,256,5,with_replacement,0.011300627037047638,0.011359425474148144,0.010615239454383585
1.0,2048,1,5,reshuffle,0.03563635092171845,0.04785003979090948,0.010615239454383585
1.0,2048,2,5,reshuffle,0.028771692082856636,0.03467599300647925,0.010615239454383585
1.0,2048,4,5,reshuffle,0.050751596605463516,0.025640826507363604,0.010615239454383585
