n,K,seed,protocol,last,average,floor,eta,mu,s,a,b,d
1024,256,3,reshuffle_unclipped,0.01736170884159147,0.017460504522130976,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,512,3,reshuffle_unclipped,0.01736108395178471,0.01738494894332294,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,1,4,with_replacement_clipped,0.0734384220873357,0.08672626899992976,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,2,4,with_replacement_clipped,0.03978237923756462,0.05720274474500457,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,4,4,with_replacement_clipped,0.03958593411533984,0.04038314302228103,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,8,4,with_replacement_clipped,0.021309880186306897,0.0292175462565641,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,16,4,with_replacement_clipped,0.01862438063129988,0.022897827477494897,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,32,4,with_replacement_clipped,0.01781190903897403,0.01957469999405523,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,64,4,with_replacement_clipped,0.017556614350992882,0.018174768636759944,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,128,4,with_replacement_clipped,0.017542619991938388,0.017702563861305764,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,256,4,with_replacement_clipped,0.017525908888668493,0.01756913408742168,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,512,4,with_replacement_clipped,0.017525767550188077,0.017535074152705273,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,1,4,reshuffle_clipped,0.04989167908790804,0.0675532289973124,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,2,4,reshuffle_clipped,0.06719849513568962,0.049829470851419255,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,4,4,reshuffle_clipped,0.02677891931911378,0.03715442372990867,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,8,4,reshuffle_clipped,0.03967327359401726,0.02853646478459302,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,16,4,reshuffle_clipped,0.018544321633531986,0.022756023149499142,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,32,4,reshuffle_clipped,0.01789615276751997,0.019535182921659334,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,64,4,reshuffle_clipped,0.01756017172079495,0.018154002385436557,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,128,4,reshuffle_clipped,0.017527576496997637,0.017695944439776273,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,256,4,reshuffle_clipped,0.017525810141824267,0.017567939052810976,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,512,4,reshuffle_clipped,0.01752576781619664,0.01753509219654539,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,1,4,reshuffle_unclipped,0.04981756492853815,0.06741787261815366,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,2,4,reshuffle_unclipped,0.0673074035562983,0.04974784669920322,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,4,4,reshuffle_unclipped,0.026759087846825635,0.0370989580430284,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,8,4,reshuffle_unclipped,0.03909845240723756,0.028503232897412405,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,16,4,reshuffle_unclipped,0.01853553583785468,0.022729708899693456,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,32,4,reshuffle_unclipped,0.0178940280195989,0.019522026453880462,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,64,4,reshuffle_unclipped,0.01755989787974493,0.018149561445511695,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,128,4,reshuffle_unclipped,0.017527496119428446,0.01769452112267904,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,256,4,reshuffle_unclipped,0.01752579381445035,0.017567451992060935,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
1024,512,4,reshuffle_unclipped,0.01752576749827298,0.017534944574413326,0.016845757482605837,0.2,1.0,1.5,2.0,2.0,4096
2048,1,0,with_replacement_clipped,0.03405997296033098,0.04971229050148289,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,0,with_replacement_clipped,0.02815476514024364,0.03677437470832145,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,0,with_replacement_clipped,0.02305875079194772,0.028105101502780998,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,0,with_replacement_clipped,0.019381286739676824,0.02143742897546091,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,0,with_replacement_clipped,0.012693379149566423,0.016464422102881425,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,0,with_replacement_clipped,0.011536370654247431,0.013383338437869053,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,0,with_replacement_clipped,0.011298548651748569,0.011913391766085447,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,0,with_replacement_clipped,0.011172609106785214,0.011381619059998323,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,0,with_replacement_clipped,0.011168724862362587,0.011223792610796899,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,0,with_replacement_clipped,0.011168394363474457,0.011182071593809349,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,0,reshuffle_clipped,0.035583712024834575,0.0505885856302198,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,0,reshuffle_clipped,0.027692461905249783,0.037343645946267726,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,0,reshuffle_clipped,0.02068064391973809,0.028061774979840165,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,0,reshuffle_clipped,0.015962515248246052,0.021221468868043568,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,0,reshuffle_clipped,0.012914374075210221,0.016280965620412938,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,0,reshuffle_clipped,0.011657969263728881,0.013273066634705092,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,0,reshuffle_clipped,0.01126828395939189,0.011867411072652479,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,0,reshuffle_clipped,0.011194948717782099,0.011366977269494755,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,0,reshuffle_clipped,0.011168586838980539,0.011219934146729131,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,0,reshuffle_clipped,0.011168391858315418,0.011181139498468851,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,0,reshuffle_unclipped,0.03559889710565759,0.050428835054503074,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,0,reshuffle_unclipped,0.02767856808866121,0.03726295913109478,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,0,reshuffle_unclipped,0.02067256808747704,0.028025582603049617,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,0,reshuffle_unclipped,0.015965072201998796,0.02120383752383468,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,0,reshuffle_unclipped,0.01292576355900534,0.0162738129017838,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,0,reshuffle_unclipped,0.011654838644539112,0.013270153270416082,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,0,reshuffle_unclipped,0.011268186972738008,0.011866385152298988,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,0,reshuffle_unclipped,0.011194793528898546,0.01136669559676211,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,0,reshuffle_unclipped,0.01116858366313277,0.011219853286598388,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,0,reshuffle_unclipped,0.011168391609175309,0.011181116045962699,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,1,with_replacement_clipped,0.04278194691023902,0.05556515571271945,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,1,with_replacement_clipped,0.028812320909258466,0.03970130325530579,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,1,with_replacement_clipped,0.02118900642511589,0.029299364414499547,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,1,with_replacement_clipped,0.01637312932272763,0.021991848420552466,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,1,with_replacement_clipped,0.013611190985270754,0.01717097669596648,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,1,with_replacement_clipped,0.01206751513501313,0.014130673596593743,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,1,with_replacement_clipped,0.011685936050282134,0.01252082876522169,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,1,with_replacement_clipped,0.011623104282607351,0.011882227195916325,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,1,with_replacement_clipped,0.011604059116279883,0.0116810522773331,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,1,with_replacement_clipped,0.011602354239719009,0.011623078933259066,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,1,reshuffle_clipped,0.03490965543697329,0.05187775501018693,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,1,reshuffle_clipped,0.02607849404852237,0.03747046228775589,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,1,reshuffle_clipped,0.020677050233667976,0.027644017941915944,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,1,reshuffle_clipped,0.018943041726863105,0.02107717861404597,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,1,reshuffle_clipped,0.013482696841151706,0.016627255128912822,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,1,reshuffle_clipped,0.011989020688796447,0.013843236428860203,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,1,reshuffle_clipped,0.011764963099924381,0.012397863414284418,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,1,reshuffle_clipped,0.012028274278852643,0.011844528227809214,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,1,reshuffle_clipped,0.011603468548631472,0.011670949557523137,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,1,reshuffle_clipped,0.011602352678294946,0.011620598368231897,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,1,reshuffle_unclipped,0.034863658989275195,0.05148721560655545,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,1,reshuffle_unclipped,0.026193277807019095,0.03728087401846697,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,1,reshuffle_unclipped,0.020592634143444727,0.027515827095661555,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,1,reshuffle_unclipped,0.018913504566986806,0.020981380775775292,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,1,reshuffle_unclipped,0.013457497861802156,0.016567583370189713,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,1,reshuffle_unclipped,0.011979586678345634,0.01380914352221849,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,1,reshuffle_unclipped,0.011757117834354945,0.012383440429310557,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,1,reshuffle_unclipped,0.011987361750595645,0.011840061460412787,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,1,reshuffle_unclipped,0.011603458540270123,0.011669762834297681,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,1,reshuffle_unclipped,0.011602352660327218,0.011620300686124373,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,2,with_replacement_clipped,0.038957763445417966,0.053493738899666306,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,2,with_replacement_clipped,0.027192254649043054,0.038184967142305064,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,2,with_replacement_clipped,0.022717299767610867,0.0272236960377201,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,2,with_replacement_clipped,0.014779977981900946,0.019791749902334566,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,2,with_replacement_clipped,0.012750130014098528,0.015285038237373665,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,2,with_replacement_clipped,0.011404509776416646,0.012784731376640785,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,2,with_replacement_clipped,0.010962716335203534,0.01157659848886692,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,2,with_replacement_clipped,0.010923514054397721,0.011114640209306602,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,2,with_replacement_clipped,0.010917843054252183,0.010971949487480074,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,2,with_replacement_clipped,0.010917668125498084,0.010932627886902146,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,2,reshuffle_clipped,0.03480982782569006,0.048029785600596626,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,2,reshuffle_clipped,0.02330003133851257,0.034867414988189085,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,2,reshuffle_clipped,0.01763366002364446,0.025351001947486115,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,2,reshuffle_clipped,0.01424889172381814,0.018968278882715774,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,2,reshuffle_clipped,0.01204536797893668,0.014955870459192071,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,2,reshuffle_clipped,0.011354239201235657,0.012646500480357538,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,2,reshuffle_clipped,0.011313751554914507,0.01152340935681152,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,2,reshuffle_clipped,0.01092165535904922,0.011097328124567747,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,2,reshuffle_clipped,0.01091776828819705,0.010967045193986455,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,2,reshuffle_clipped,0.010917666413143593,0.010931289568215565,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,2,reshuffle_unclipped,0.0345445081230447,0.0476729174988398,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,2,reshuffle_unclipped,0.023191419810770313,0.034592160960428504,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,2,reshuffle_unclipped,0.017593567527321018,0.02517897065284487,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,2,reshuffle_unclipped,0.014235506316737312,0.01888165894623691,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,2,reshuffle_unclipped,0.012041937372290295,0.014920033839587617,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,2,reshuffle_unclipped,0.011350791097802671,0.012632954586589942,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,2,reshuffle_unclipped,0.011312710844527809,0.011518035847049857,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,2,reshuffle_unclipped,0.010921500092888553,0.01109513200565086,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,2,reshuffle_unclipped,0.010917757149068274,0.010966326115973922,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,2,reshuffle_unclipped,0.010917666412863824,0.010931101881124977,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,3,with_replacement_clipped,0.035312885582327626,0.05329827480703252,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,3,with_replacement_clipped,0.027859019397291112,0.03767937881728867,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,3,with_replacement_clipped,0.02149096000949905,0.027408305373608447,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,3,with_replacement_clipped,0.01733326658349552,0.021182143145853836,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,3,with_replacement_clipped,0.013692408692834527,0.016896542801759,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,3,with_replacement_clipped,0.012642588028209497,0.014271271534786812,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,3,with_replacement_clipped,0.012283654258611037,0.012947787920052708,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,3,with_replacement_clipped,0.012237995939060489,0.012444667908553206,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,3,with_replacement_clipped,0.01222824536968448,0.012287438482327532,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,3,with_replacement_clipped,0.012227279130145388,0.012242447997353802,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,3,reshuffle_clipped,0.037631969119374165,0.0502272170354168,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,3,reshuffle_clipped,0.025453394690346177,0.03558996220980514,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,3,reshuffle_clipped,0.019789874684506256,0.026500649249867943,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,3,reshuffle_clipped,0.019504270814543652,0.02050632156067041,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,3,reshuffle_clipped,0.013442244428604823,0.016487175045640443,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,3,reshuffle_clipped,0.012543834591605896,0.014046711633508171,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,3,reshuffle_clipped,0.012549395124467674,0.012860468792199608,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,3,reshuffle_clipped,0.01223604787043215,0.012417953745672344,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,3,reshuffle_clipped,0.012227853481244992,0.012279668724747726,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,3,reshuffle_clipped,0.012227214074496286,0.012240159340226228,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,3,reshuffle_unclipped,0.037874882781121,0.050147035271306664,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,3,reshuffle_unclipped,0.025407768613224618,0.03551521104278329,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,3,reshuffle_unclipped,0.019786148323631292,0.026448240830220186,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,3,reshuffle_unclipped,0.01944216028459617,0.020470709883274926,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,3,reshuffle_unclipped,0.013439535386530605,0.01646325167490254,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,3,reshuffle_unclipped,0.012537241339144167,0.014029789847914774,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,3,reshuffle_unclipped,0.012707485459292902,0.012849946958867152,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,3,reshuffle_unclipped,0.012235332491224174,0.012412811129386631,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,3,reshuffle_unclipped,0.01222779168145286,0.01227773126736449,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,3,reshuffle_unclipped,0.012227213463212235,0.012239600578016601,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,4,with_replacement_clipped,0.03569981612769226,0.0513824902942648,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,4,with_replacement_clipped,0.028829872166407183,0.03769456515929539,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,4,with_replacement_clipped,0.020563623490100925,0.02697452883902335,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,4,with_replacement_clipped,0.014196081408612365,0.01971424630975834,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,4,with_replacement_clipped,0.012008215848655166,0.015159360154495514,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,4,with_replacement_clipped,0.011107618194512982,0.01252004553538994,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,4,with_replacement_clipped,0.010465714076593798,0.011180907975216802,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,4,with_replacement_clipped,0.010398648041838732,0.010645301229031805,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,4,with_replacement_clipped,0.010392363037477096,0.010467009970992171,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,4,with_replacement_clipped,0.010392059389785248,0.010414744443572738,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,4,reshuffle_clipped,0.049443693920460156,0.048077510402447766,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,4,reshuffle_clipped,0.08867263358494692,0.03425902598911993,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,4,reshuffle_clipped,0.017943163974601325,0.02534977790598396,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,4,reshuffle_clipped,0.02000376121561137,0.019041683761706712,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,4,reshuffle_clipped,0.015611840908158951,0.01491990020182136,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,4,reshuffle_clipped,0.010821850247733994,0.012421051720072266,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,4,reshuffle_clipped,0.01045238376239587,0.011144005899026553,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,4,reshuffle_clipped,0.010411421887694637,0.010626965758587813,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,4,reshuffle_clipped,0.010392408918119045,0.010459125957084422,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,4,reshuffle_clipped,0.010392146019611732,0.010411389602004075,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,1,4,reshuffle_unclipped,0.04951997901583627,0.04782208069722172,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,2,4,reshuffle_unclipped,0.08870008794534684,0.034130394474078694,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,4,4,reshuffle_unclipped,0.0179057598676381,0.02528062750614555,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,8,4,reshuffle_unclipped,0.019951640669132367,0.018998483031413254,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,16,4,reshuffle_unclipped,0.01559039863245369,0.014888689278133499,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,32,4,reshuffle_unclipped,0.010813280833750768,0.012400022402152698,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,64,4,reshuffle_unclipped,0.010451405249158854,0.011134500933315751,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,128,4,reshuffle_unclipped,0.010411355973083396,0.010624108795462621,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,256,4,reshuffle_unclipped,0.010392406178136238,0.01045838303588829,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
2048,512,4,reshuffle_unclipped,0.01039214591155799,0.01041120042198272,0.010615239454383585,0.2,1.0,1.5,2.0,2.0,4096
4096,1,0,with_replacement_clipped,0.041870010287964346,0.03669233550050775,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,0,with_replacement_clipped,0.019302042767031024,0.02684819639781646,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,0,with_replacement_clipped,0.013723109810634583,0.019736247342859066,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,0,with_replacement_clipped,0.010315751111892958,0.014436561470697603,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,0,with_replacement_clipped,0.008594233104066767,0.011029362408788535,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,0,with_replacement_clipped,0.0076856588547404205,0.009040533319590238,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,0,with_replacement_clipped,0.0073329641805956755,0.007953131562592463,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,0,with_replacement_clipped,0.007255160227932886,0.007471044717542836,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,0,with_replacement_clipped,0.007244913687066204,0.007306773048390376,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,0,with_replacement_clipped,0.007243848376241067,0.0072601136837190765,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,0,reshuffle_clipped,0.02467332683646583,0.036639437872775266,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,0,reshuffle_clipped,0.019688732199428054,0.02620232409096934,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,0,reshuffle_clipped,0.014525160534502474,0.019058970522113663,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,0,reshuffle_clipped,0.010481633019865624,0.014197660274940956,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,0,reshuffle_clipped,0.008628300437869706,0.010999625713731068,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,32,0,reshuffle_clipped,0.009880726796959028,0.009017026172930782,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,64,0,reshuffle_clipped,0.007394378748018551,0.00793910336882565,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,128,0,reshuffle_clipped,0.007252853069033639,0.007467340671728147,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,256,0,reshuffle_clipped,0.007244612706563816,0.007306043656964528,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,512,0,reshuffle_clipped,0.007243723953003771,0.007259901656339945,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,1,0,reshuffle_unclipped,0.02466852071727397,0.03649513290798606,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,2,0,reshuffle_unclipped,0.019545329574383166,0.026119487903723947,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,4,0,reshuffle_unclipped,0.014494668639958682,0.019012606065159084,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,8,0,reshuffle_unclipped,0.010469797984159469,0.014178005448401214,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
4096,16,0,reshuffle_unclipped,0.008646236528576177,0.01098928061663039,0.006688487682220755,0.2,1.0,1.5,2.0,2.0,4096
